PLD,LCD,LCD/PLD,SA,Porosity,PV,C%,H%,N%,O%,Metal %,Halogen %,TDU,KCH4,NCH4 1 Bar (mol/kg)
5.30329,7.14215,1.346739477,2089.59,0.65274,0.75681053,42.66666667,32,0,20,4,0,1281,0.000018564,0.77723065
8.94797,13.15242,1.469877525,3508.14,0.74066,1.307129331,53.44827586,37.93103448,0,7.327586207,1.293103448,0,641,1.65E-05,0.730661488
5.00759,11.37766,2.272082978,3127.22,0.71074,1.019313813,53.19148936,29.78723404,0,13.82978723,3.191489362,0,865,1.54E-05,0.71007768
13.1462,22.84213,1.737546211,4621.37,0.86332,2.603498191,52.08333333,29.16666667,2.083333333,13.54166667,3.125,0,865,7.82E-06,0.377398277
4.17509,6.99656,1.67578663,1683.13,0.67018,0.581501085,37.5,12.5,0,37.5,12.5,0,361,4.31E-06,0.208217972
7.77952,8.82467,1.134346335,2985.11,0.7072,0.983808614,51.2195122,29.26829268,0,15.85365854,3.658536585,0,961,8.59E-06,0.411697009
4.73179,6.93499,1.465616606,1716.26,0.61848,0.613419291,49.41176471,21.17647059,0,22.35294118,3.529411765,0,595,4.16E-05,1.27340066
7.97255,8.86609,1.112077064,1542.38,0.60424,0.688757423,50.76923077,36.92307692,0,10,2.307692308,0,1009,4.15E-05,1.410924911
5.70866,10.15584,1.779023449,1583.29,0.67592,0.76009779,46.15384615,17.30769231,5.769230769,25,5.769230769,0,625,1.06E-05,0.501225254
5.16457,6.06928,1.175176249,1284.67,0.57572,0.577363176,47.14285714,38.57142857,0,12.14285714,2.142857143,0,1249,2.12E-05,0.859969433
4.27765,4.88487,1.141951773,727.395,0.49106,0.427283643,47.14285714,38.57142857,0,12.85714286,1.428571429,0,625,2.59E-05,0.863887858
5.12266,5.62501,1.098064287,1165.53,0.5562,0.533729968,46.47887324,38.02816901,0,13.38028169,2.112676056,0,1249,2.69E-05,1.051518371
9.32974,13.77283,1.476228705,2286.83,0.72532,0.860040125,34.54894434,34.54894434,3.454894434,22.26487524,5.182341651,0,361,6.33E-06,0.285336
3.81365,4.71595,1.236597485,709.933,0.64466,0.47577086,30,30,30,0,10,0,217,4.21E-06,0.208995319
3.84866,5.6085,1.457260449,424.28,0.4557,0.262205472,44.44444444,24.24242424,10.1010101,16.16161616,5.050505051,0,577,2.13E-05,0.65803687
4.35004,4.85188,1.115364456,455.846,0.48186,0.394262711,46.51162791,32.55813953,6.976744186,11.62790698,2.325581395,0,625,1.05E-05,0.416541576
3.84215,5.27232,1.372231693,571.251,0.47752,0.385143364,49.23076923,36.92307692,3.076923077,9.230769231,1.538461538,0,721,2.69E-05,0.978905585
4.27387,5.76369,1.348588048,938.016,0.5581,0.457207927,42.85714286,14.28571429,0,28.57142857,7.142857143,0,721,1.44E-05,0.591377887
3.81876,4.7672,1.248363343,134.88,0.41302,0.261990396,50.42016807,28.57142857,8.403361345,10.08403361,2.521008403,0,1377,4.57E-05,0.908048544
4.28444,5.65806,1.32060666,666.737,0.49896,0.414966609,46.51162791,30.23255814,6.976744186,13.95348837,2.325581395,0,1297,2.29E-05,0.873074947
4.61369,6.14578,1.33207476,614.366,0.51648,0.342157564,44.89795918,28.57142857,8.163265306,8.163265306,2.040816327,8.163265306,961,1.91E-05,0.642692399
4.4419,4.88368,1.099457439,482.741,0.47394,0.364216221,43.90243902,29.26829268,14.63414634,9.756097561,2.43902439,0,865,7.05E-05,1.515681924
4.99633,6.92653,1.386323561,1206.45,0.54532,0.540380918,46.93877551,38.7755102,6.12244898,6.12244898,2.040816327,0,973,3.24E-05,1.274252105
4.35902,6.98892,1.603323683,1139.61,0.53808,0.522240447,46.93877551,38.7755102,6.12244898,6.12244898,2.040816327,0,1297,3.28E-05,1.276476487
4.36886,6.62446,1.516290291,1147.53,0.53822,0.522635024,46.93877551,38.7755102,6.12244898,6.12244898,2.040816327,0,1297,3.28E-05,1.270321889
4.39558,6.01435,1.368272219,1030.46,0.5274,0.500009481,46.93877551,38.7755102,6.12244898,6.12244898,2.040816327,0,973,3.59E-05,1.29978757
4.80527,6.77386,1.40967313,1188.16,0.54094,0.529031501,46.93877551,38.7755102,6.12244898,6.12244898,2.040816327,0,973,3.46E-05,1.337018664
6.0396,7.74765,1.282808464,1324.31,0.5675,0.554356214,46.66666667,30,6.666666667,13.33333333,3.333333333,0,609,2.44E-05,1.00228883
5.94334,7.58539,1.276284042,1288.64,0.56098,0.54172179,45.16129032,32.25806452,6.451612903,12.90322581,3.225806452,0,649,2.86E-05,1.122898537
5.09154,6.55313,1.28706246,1265.91,0.55538,0.525221766,46.66666667,30,6.666666667,13.33333333,3.333333333,0,609,3.31E-05,1.210577922
4.03732,5.48587,1.358789989,820.244,0.56374,0.476844607,50,22.72727273,4.545454545,18.18181818,4.545454545,0,613,5.41E-05,1.595433819
4.33972,9.01467,2.077246919,2035.42,0.71026,0.707973246,43.75,18.75,6.25,25,6.25,0,705,3.28E-06,0.162131011
3.8643,4.98882,1.291002251,624.505,0.56412,0.457559069,28,44,0,24,4,0,163,4.07E-05,1.39558126
7.63405,11.65323,1.526480702,2930.65,0.74094,0.977952706,47.05882353,17.64705882,5.882352941,23.52941176,5.882352941,0,937,8.91E-06,0.423291886
3.9606,4.38835,1.108001313,692.142,0.49638,0.40949364,50,30,3.333333333,13.33333333,3.333333333,0,757,2.92E-05,1.040075248
22.89921,24.23226,1.058213799,4078.01,0.82914,1.892719852,48.54368932,32.03883495,0.970873786,14.5631068,3.883495146,0,403,6.00E-06,0.294375951
7.55924,8.25861,1.09251856,1402.06,0.66728,0.545778737,44.44444444,29.62962963,14.81481481,0,3.703703704,7.407407407,385,6.95E-06,0.328132493
6.41082,7.09336,1.106466879,2929.71,0.70944,0.838649961,52.30769231,21.53846154,0,20,6.153846154,0,649,9.11E-06,0.442876556
5.3887,6.6651,1.236866034,2167.8,0.74046,0.684938856,35.29411765,0,35.29411765,0,29.41176471,0,217,1.28E-06,0.06355229
4.56824,5.42772,1.188142479,465.294,0.54228,0.494925526,46.66666667,33.33333333,16,2.666666667,1.333333333,0,811,5.32E-05,1.430124216
4.83612,6.31608,1.306022183,832.019,0.56294,0.386570895,48,24,0,24,4,0,487,1.51E-05,0.613988168
4.85437,6.33067,1.304117733,830.089,0.56262,0.384936952,48,24,0,24,4,0,973,1.47E-05,0.59599116
4.82644,6.32321,1.310118845,808.101,0.55948,0.377290291,48,24,0,24,4,0,973,1.53E-05,0.605863467
6.56871,13.17014,2.004981191,2216.75,0.72452,0.820795169,46.15384615,15.38461538,0,30.76923077,7.692307692,0,481,1.69E-05,0.555809862
7.22847,8.1734,1.130723376,1390.32,0.66494,0.545260724,44.44444444,29.62962963,14.81481481,0,3.703703704,7.407407407,385,7.61E-06,0.356229064
7.35206,8.09472,1.101013866,1313.65,0.65968,0.529039088,44.44444444,29.62962963,14.81481481,0,3.703703704,7.407407407,385,6.81E-06,0.322021967
7.49345,7.99802,1.067334806,1360.41,0.66716,0.543431513,44.44444444,29.62962963,14.81481481,0,3.703703704,7.407407407,385,7.24E-06,0.339125911
7.11073,8.11816,1.141677437,1372.76,0.66288,0.542952624,44.44444444,29.62962963,14.81481481,0,3.703703704,7.407407407,385,6.54E-06,0.313227075
6.10487,6.74707,1.105194705,1228.89,0.57302,0.5593768,42.85714286,38.0952381,8.571428571,7.619047619,2.857142857,0,801,1.66E-05,0.711439747
6.25774,7.86092,1.256191532,1723.74,0.6746,0.518436544,30.76923077,17.30769231,5.769230769,30.76923077,15.38461538,0,369,3.74E-06,0.167917418
5.83008,6.35635,1.090268058,1389.43,0.63194,0.629679451,52.17391304,26.08695652,0,17.39130435,4.347826087,0,865,1.34E-05,0.634139011
11.17997,13.79937,1.23429401,2249.02,0.80124,1.022238836,37.5,7.5,15,30,10,0,865,5.99E-06,0.275732708
11.69499,28.23748,2.414493728,1936.02,0.7617,1.118172169,47.07692308,11.07692308,0,34,7.846153846,0,1081,3.49E-05,0.635199244
3.93064,4.58421,1.166275721,136.949,0.40116,0.111566904,38.29787234,12.76595745,0,36.17021277,12.76595745,0,1081,2.46E-05,0.559691073
6.24008,6.85464,1.098485917,1433.25,0.6169,0.529409745,38.88888889,22.22222222,0,27.77777778,5.555555556,0,961,2.01E-05,0.76945977
6.41478,7.19202,1.121163937,1165.33,0.59802,0.426876624,43.90243902,19.51219512,0,29.26829268,7.317073171,0,897,4.07E-06,0.195913209
6.32764,7.11427,1.124316491,1143.49,0.59096,0.414354027,43.90243902,19.51219512,0,29.26829268,7.317073171,0,897,4.40E-06,0.210223041
6.30763,7.09807,1.125314896,1139.41,0.59022,0.413056106,43.90243902,19.51219512,0,29.26829268,7.317073171,0,897,4.43E-06,0.211673073
4.19267,5.26486,1.255729642,1095.6,0.64204,0.530861646,55.55555556,0,22.22222222,0,22.22222222,0,481,1.95E-06,0.096777193
5.35852,7.28617,1.359735524,3766.25,0.74178,0.982500477,61.53846154,0,0,30.76923077,7.692307692,0,577,5.75E-06,0.280445725
4.04783,6.75773,1.669469815,1044.83,0.58036,0.550746368,41.86046512,41.86046512,13.95348837,0,2.325581395,0,649,0.000015966,0.665465971
5.14101,5.30731,1.032347729,416.855,0.47476,0.20319281,33.33333333,13.33333333,13.33333333,30,10,0,385,9.00E-06,0.368915793
5.11213,5.2808,1.032994075,405.77,0.47282,0.199555998,33.33333333,13.33333333,13.33333333,30,10,0,385,8.99E-06,0.367142701
4.8353,6.30273,1.303482721,1275.07,0.6085,0.628179611,42.85714286,28.57142857,14.28571429,10.71428571,1.785714286,1.785714286,1153,1.35E-05,0.582555168
4.07807,4.77323,1.170462989,275.759,0.56452,0.314203499,41.37931034,0,10.34482759,41.37931034,6.896551724,0,577,8.48E-07,0.04143727
4.10655,4.77594,1.163005443,286.023,0.56684,0.322533657,41.37931034,0,10.34482759,41.37931034,6.896551724,0,577,6.09E-07,0.030107276
3.98171,5.44159,1.366646491,896.776,0.5447,0.456300839,32.25806452,32.25806452,6.451612903,25.80645161,3.225806452,0,271,2.28E-05,0.845151848
3.89765,4.93212,1.265408644,950.775,0.56648,0.428764977,43.75,12.5,0,37.5,6.25,0,865,1.76E-05,0.720626456
8.93511,13.55212,1.516726711,3758.87,0.77068,1.426046988,77.17121588,0,0,18.85856079,3.970223325,0,623,4.93E-06,0.242295831
21.40391,33.07784,1.545411095,4658.76,0.93616,4.892140468,50.79365079,31.74603175,0,13.22751323,4.232804233,0,529,0.000006197,0.310101213
6.10118,7.15939,1.173443498,1775.04,0.64806,0.654799855,45,25,0,25,5,0,625,1.20E-05,0.566412472
9.51535,19.23413,2.02137914,4690.26,0.88702,2.110284251,37.5,0,37.5,0,25,0,271,1.55E-06,0.076492462
4.18708,5.75366,1.374146183,1433.24,0.60292,0.53840315,44.44444444,31.74603175,19.04761905,0,4.761904762,0,433,7.30E-06,0.349643954
6.807,7.01875,1.031107683,197.012,0.32878,0.133092069,23.72881356,23.72881356,0,40.6779661,5.084745763,0,337,1.01E-05,0.300147191
5.67068,6.77742,1.195168833,2695.44,0.71204,0.826298969,20.86956522,31.30434783,41.73913043,0,6.086956522,0,193,6.31E-06,0.302947435
5.3119,10.2017,1.920536908,2656.54,0.68248,0.881743436,45,30,15,7,3,0,481,1.47E-05,0.713903698
3.81172,5.01926,1.316796617,219.059,0.4194,0.309171194,43.75,37.5,6.25,9.375,1.5625,0,1537,7.29E-05,0.981335657
4.81444,7.03658,1.461557315,1275.95,0.59182,0.512753422,50,28.57142857,0,16.66666667,2.380952381,0,541,0.00002424,0.890858739
4.78738,7.0082,1.463890479,1264.28,0.59226,0.506880969,50,28.57142857,0,16.66666667,2.380952381,0,541,2.41E-05,0.90112895
8.65206,10.77132,1.244942823,2528.62,0.77944,0.987516676,28.125,0,0,56.25,12.5,3.125,289,1.47E-06,0.073651631
7.52574,10.57455,1.405117636,2398.68,0.67474,0.819675915,50.84745763,23.72881356,0,20.33898305,5.084745763,0,553,8.57E-06,0.402444117
9.63813,13.66711,1.418025073,3243.49,0.77846,1.237808116,50.84745763,23.72881356,0,20.33898305,5.084745763,0,553,9.57E-06,0.463652326
3.99697,5.16699,1.292726741,517.217,0.5247,0.251525596,33.33333333,22.22222222,0,38.88888889,5.555555556,0,289,1.01E-05,0.420124882
4.5792,7.24657,1.582496943,1044.39,0.55594,0.50860886,40.32258065,41.93548387,6.451612903,6.451612903,1.612903226,0,865,7.93E-05,1.837009862
4.51731,7.20509,1.594995694,1095.17,0.54452,0.535512677,40.32258065,41.93548387,6.451612903,6.451612903,1.612903226,0,865,9.42E-05,2.075983865
4.48545,7.24877,1.616063048,1086.64,0.53936,0.523345624,40.32258065,41.93548387,6.451612903,6.451612903,1.612903226,0,865,0.000109057,2.259573118
4.4286,7.2141,1.628979813,1035.45,0.53394,0.5053044,40.32258065,41.93548387,6.451612903,6.451612903,1.612903226,0,865,0.000127768,2.367078414
5.83185,7.9794,1.368245068,2182.59,0.63504,0.710736254,55.17241379,20.68965517,0,20.68965517,3.448275862,0,729,7.35E-06,0.360560411
6.51445,8.38485,1.287115566,3502.27,0.73762,1.138580086,45.28301887,18.86792453,26.41509434,0,9.433962264,0,305,2.96E-06,0.147615634
5.40028,6.57121,1.216827646,1520.3,0.63392,0.468432253,46.15384615,15.38461538,0,30.76923077,7.692307692,0,721,1.07E-05,0.468676834
6.34979,8.7673,1.380722827,1240.18,0.6455,0.49466634,44.44444444,29.62962963,14.81481481,0,3.703703704,7.407407407,385,4.66E-06,0.225555441
5.90829,8.29808,1.404480823,1198.48,0.63394,0.47195545,44.44444444,29.62962963,14.81481481,0,3.703703704,7.407407407,385,4.99E-06,0.23796293
6.10924,8.54677,1.398990709,1220.55,0.63876,0.480498281,44.44444444,29.62962963,14.81481481,0,3.703703704,7.407407407,385,4.84E-06,0.233302024
6.43433,8.86217,1.377326,1217.61,0.6429,0.490707171,44.44444444,29.62962963,14.81481481,0,3.703703704,7.407407407,385,4.61E-06,0.224436824
4.75945,5.14269,1.080521909,1292.64,0.63368,0.551404878,11.76470588,23.52941176,58.82352941,0,5.882352941,0,1,1.30E-05,0.56931635
5.22417,5.68466,1.08814606,1336.32,0.60904,0.491422854,42.10526316,29.8245614,7.01754386,15.78947368,5.263157895,0,745,2.08E-05,0.895147573
4.65091,5.41853,1.16504727,1238.25,0.58148,0.556637278,42.85714286,28.57142857,7.142857143,16.07142857,5.357142857,0,769,0.000021257,0.92563066
4.04996,7.63967,1.886356902,1315.02,0.6213,0.523023824,28.18791946,36.24161074,20.13422819,4.026845638,6.040268456,5.369127517,481,5.97E-06,0.276699057
5.90244,8.31991,1.409571296,1216.9,0.63882,0.480185814,43.37349398,31.3253012,14.45783133,0,3.614457831,7.228915663,369,5.17E-06,0.249228945
5.26943,8.20629,1.557339219,1187.63,0.63058,0.466957938,44.44444444,29.62962963,14.81481481,0,3.703703704,7.407407407,385,5.15E-06,0.247923838
5.89473,8.3593,1.418097182,1219.38,0.63852,0.479960311,43.37349398,31.3253012,14.45783133,0,3.614457831,7.228915663,369,5.25E-06,0.252691773
4.96773,7.1388,1.437034621,749.02,0.55802,0.348216236,43.90243902,14.63414634,0,29.26829268,4.87804878,0,721,1.48E-05,0.569106647
6.09762,8.30632,1.362223294,3261,0.72956,0.970746928,31.25,25,31.25,8.333333333,4.166666667,0,217,8.87E-06,0.433186231
4.37155,6.2978,1.440633185,593.692,0.57482,0.493950435,32.69230769,26.92307692,28.84615385,7.692307692,3.846153846,0,481,3.26E-05,1.113141943
5.39006,6.29398,1.167701287,702.313,0.53046,0.328287454,42.85714286,15.87301587,0,29.36507937,4.761904762,0,1057,1.54E-05,0.571547885
5.04643,7.11235,1.409382474,732.201,0.55428,0.33404045,43.90243902,14.63414634,0,29.26829268,4.87804878,0,721,2.02E-05,0.734506628
4.93769,7.17498,1.453104589,765.182,0.55424,0.353127071,43.90243902,14.63414634,0,29.26829268,4.87804878,0,721,0.000014468,0.562487029
4.46538,5.96732,1.336352113,841.003,0.53506,0.329598305,40.81632653,12.24489796,0,36.73469388,10.20408163,0,545,1.75E-05,0.700014711
4.3172,5.93545,1.374837858,856.699,0.53552,0.330847692,40.81632653,12.24489796,0,36.73469388,10.20408163,0,545,1.80E-05,0.714677946
7.15317,8.23557,1.151317528,1622.78,0.6312,0.573515783,45,15,0,32.5,7.5,0,961,9.32E-06,0.436129839
5.11829,6.27903,1.226782773,1036.61,0.55842,0.388744631,47.22222222,29.44444444,0,19.44444444,3.888888889,0,1873,1.82E-05,0.725800748
6.04018,12.498,2.069143635,5214.32,0.80136,1.668179358,52.5,32.5,0,12.5,2.5,0,523,8.61E-06,0.422951154
5.98085,11.72616,1.960617638,5203.67,0.79364,1.56962486,52.5,32.5,0,12.5,2.5,0,523,9.86E-06,0.489135994
6.09657,11.74556,1.926584949,5200.43,0.78906,1.540004879,52.5,32.5,0,12.5,2.5,0,523,1.03E-05,0.507326974
6.07261,11.19548,1.843602668,5000.39,0.77704,1.432015038,52.5,32.5,0,12.5,2.5,0,523,1.18E-05,0.576343454
5.92931,9.82687,1.657337869,3945.48,0.73554,1.147039147,52.5,32.5,0,12.5,2.5,0,523,1.80E-05,0.839071859
6.14212,9.81532,1.598034555,3149.76,0.71292,1.019231759,52.5,32.5,0,12.5,2.5,0,523,2.20E-05,0.962155823
6.12776,9.73892,1.589311592,3077.36,0.70812,1.004550923,52.5,32.5,0,12.5,2.5,0,523,2.24E-05,0.967704969
6.11183,9.64899,1.578739919,2953.16,0.7033,0.979598773,52.5,32.5,0,12.5,2.5,0,523,2.37E-05,0.999069056
6.07844,9.5277,1.567458098,2884.16,0.70114,0.970605254,52.5,32.5,0,12.5,2.5,0,523,2.39E-05,1.007774584
6.0393,9.30813,1.541259749,2798.98,0.69782,0.953325546,52.5,32.5,0,12.5,2.5,0,523,2.51E-05,1.042110262
5.36113,10.95537,2.043481505,5048.19,0.77612,1.455826438,51.1627907,34.88372093,0,11.62790698,2.325581395,0,523,1.14E-05,0.560176622
5.41503,11.30468,2.087648637,5059.01,0.7839,1.530250708,51.1627907,34.88372093,0,11.62790698,2.325581395,0,523,1.02E-05,0.504009988
5.47188,11.81211,2.158693173,5099.39,0.79094,1.576306181,51.1627907,34.88372093,0,11.62790698,2.325581395,0,523,9.79E-06,0.481383065
5.42066,11.61852,2.143377375,5064.11,0.78732,1.543673902,51.1627907,34.88372093,0,11.62790698,2.325581395,0,523,1.01E-05,0.500884729
5.34922,11.36787,2.125145348,5056.27,0.77464,1.450821453,51.1627907,34.88372093,0,11.62790698,2.325581395,0,523,0.000011452,0.561151377
5.2519,11.16649,2.126181001,4935.93,0.76878,1.38469519,51.1627907,34.88372093,0,11.62790698,2.325581395,0,523,1.27E-05,0.62258195
5.24933,11.33302,2.158945999,4867.51,0.76336,1.367815412,51.1627907,34.88372093,0,11.62790698,2.325581395,0,523,0.000012968,0.633245137
5.20054,7.50813,1.443721229,3967.26,0.72602,1.120461753,51.1627907,34.88372093,0,11.62790698,2.325581395,0,523,1.94E-05,0.908040608
5.1021,7.58377,1.486401678,2982.73,0.69712,0.967820308,51.1627907,34.88372093,0,11.62790698,2.325581395,0,523,2.45E-05,1.073134123
5.10695,8.26869,1.619105337,2679.03,0.68916,0.932546153,51.1627907,34.88372093,0,11.62790698,2.325581395,0,523,2.60E-05,1.108570797
5.10678,7.88398,1.543826051,2558.49,0.68526,0.912549655,51.1627907,34.88372093,0,11.62790698,2.325581395,0,523,0.00002721,1.133739702
5.09547,7.73054,1.517139734,2532.46,0.68714,0.914732851,51.1627907,34.88372093,0,11.62790698,2.325581395,0,523,2.72E-05,1.153032491
5.10727,8.08,1.582058517,2482.06,0.68546,0.90559108,51.1627907,34.88372093,0,11.62790698,2.325581395,0,523,2.75E-05,1.148911459
5.34376,11.13019,2.082838675,5128.54,0.7746,1.433735542,51.1627907,34.88372093,0,11.62790698,2.325581395,0,523,1.19E-05,0.585313999
5.37416,11.39121,2.119626137,5041.17,0.78056,1.477608522,51.1627907,34.88372093,0,11.62790698,2.325581395,0,523,1.12E-05,0.551386751
5.98917,13.02556,2.174852275,5111.2,0.80308,1.694840853,51.1627907,34.88372093,0,11.62790698,2.325581395,0,523,8.67E-06,0.428772578
5.25928,11.09362,2.109341963,4915.02,0.76358,1.344307319,51.1627907,34.88372093,0,11.62790698,2.325581395,0,523,1.38E-05,0.67281992
5.35338,12.07339,2.255283578,5121.74,0.77692,1.472340087,51.1627907,34.88372093,0,11.62790698,2.325581395,0,523,1.12E-05,0.55208169
6.14559,9.53314,1.551216401,3841.87,0.7311,1.133709841,53.84615385,30.76923077,0,12.82051282,2.564102564,0,541,1.78E-05,0.823849352
5.20485,9.81757,1.886234954,4819.48,0.75344,1.293845715,51.1627907,34.88372093,0,11.62790698,2.325581395,0,523,1.45E-05,0.709025099
5.23079,9.91334,1.895189828,4845.77,0.75556,1.311840876,51.1627907,34.88372093,0,11.62790698,2.325581395,0,523,1.40E-05,0.677793534
5.27481,10.42971,1.977267428,4943.67,0.76392,1.36961152,51.1627907,34.88372093,0,11.62790698,2.325581395,0,523,1.28E-05,0.626921054
5.34276,11.15907,2.088633964,5068.08,0.7739,1.444926979,51.1627907,34.88372093,0,11.62790698,2.325581395,0,523,0.000011509,0.563208609
5.36939,11.42851,2.128455933,5060.66,0.77594,1.457517408,51.1627907,34.88372093,0,11.62790698,2.325581395,0,523,1.14E-05,0.565056965
5.20239,9.75422,1.874949783,4805.38,0.75062,1.291264842,51.1627907,34.88372093,0,11.62790698,2.325581395,0,523,1.43E-05,0.693390925
8.24292,10.47066,1.270261024,1972.21,0.65774,0.7801336,44.96124031,27.90697674,12.40310078,12.40310078,2.325581395,0,961,8.38E-06,0.400192432
5.96806,11.7936,1.976119543,5236.21,0.79438,1.581053943,52.5,32.5,0,12.5,2.5,0,523,9.69E-06,0.47659199
5.68179,10.36799,1.824775291,5087.07,0.76794,1.377376968,52.5,32.5,0,12.5,2.5,0,523,1.29E-05,0.626891769
5.7016,10.40783,1.825422688,5131.2,0.77088,1.390817372,52.5,32.5,0,12.5,2.5,0,523,1.27E-05,0.617548986
5.82104,10.92239,1.876364017,5169.6,0.77616,1.444531917,52.5,32.5,0,12.5,2.5,0,523,1.15E-05,0.56230754
6.00494,11.43321,1.9039674,5229.48,0.78598,1.508407764,52.5,32.5,0,12.5,2.5,0,523,1.06E-05,0.524659222
5.66439,10.32083,1.822054979,5086.64,0.77,1.382539779,52.5,32.5,0,12.5,2.5,0,523,1.29E-05,0.627582015
6.02223,12.08323,2.006437815,5178.26,0.79652,1.608822549,52.5,32.5,0,12.5,2.5,0,523,9.39E-06,0.461425593
6.04966,12.44931,2.057852838,5203.26,0.80366,1.670605892,52.5,32.5,0,12.5,2.5,0,523,8.71E-06,0.432929834
5.34452,9.53653,1.784356687,4799.61,0.75856,1.325465624,60.97560976,24.3902439,0,12.19512195,2.43902439,0,721,1.05E-05,0.519701527
5.24016,8.7274,1.665483497,4574.99,0.7385,1.207172747,60.97560976,24.3902439,0,12.19512195,2.43902439,0,721,1.29E-05,0.628753683
