PLD,LCD,LCD/PLD,ASA,Porosity,PV,C%,H%,N%,O%,Metal%,Halogen%,TDU,KCH4,NCH4 0.1 Bar (mol/kg)
4.85823,5.92381,1.22,1733.88,0.59234,0.606221254,43.75,18.75,6.25,25,6.25,0,595.00,2.18857E-05,0.108201497
5.57122,6.72563,1.21,689.455,0.49734,0.431602607,51.2195122,31.70731707,9.756097561,4.87804878,1.62601626,0.81300813,697.00,0.000081799,0.354659466
5.71829,7.14304,1.25,2405.36,0.75938,0.726582085,40,0,40,0,20,0,289.00,0.000001778,0.008893474
5.71599,7.14324,1.25,2412.68,0.75956,0.726761264,40,0,40,0,20,0,217.00,1.77864E-06,0.009070836
5.38709,6.17897,1.15,1602.3,0.71052,0.550385375,34.7826087,0,34.7826087,17.39130435,13.04347826,0,385.00,4.63863E-06,0.023265764
5.44973,6.84524,1.26,2384.75,0.7557,0.720146374,46.66666667,0,33.33333333,0,20,0,337.00,1.87537E-06,0.009451555
4.40406,5.61338,1.27,2153.47,0.69138,0.648537606,30,0,0,60,10,0,385.00,2.52174E-06,0.012661404
4.42901,5.62745,1.27,2197.45,0.69222,0.651366305,30,0,0,60,10,0,385.00,2.5459E-06,0.012897887
4.47405,5.64435,1.26,2254.85,0.69314,0.655098434,30,0,0,60,10,0,385.00,2.57357E-06,0.01287312
4.60094,5.73609,1.25,2476.03,0.69844,0.671673799,30,0,0,60,10,0,385.00,2.6489E-06,0.013147951
4.3837,5.58759,1.27,2094.74,0.68976,0.644478912,30,0,0,60,10,0,385.00,2.50004E-06,0.012525586
4.39581,5.60157,1.27,2123.41,0.69066,0.646673283,30,0,0,60,10,0,385.00,2.51217E-06,0.012491232
4.40385,5.61357,1.27,2153.25,0.69134,0.648500084,30,0,0,60,10,0,385.00,2.52314E-06,0.012574321
4.42824,5.6275,1.27,2197.3,0.69218,0.651328666,30,0,0,60,10,0,385.00,2.5455E-06,0.012929844
4.44582,5.63489,1.27,2219.85,0.69242,0.652739939,30,0,0,60,10,0,385.00,2.55542E-06,0.012807608
4.46761,5.64072,1.26,2244.61,0.69296,0.654285202,30,0,0,60,10,0,385.00,2.57137E-06,0.012916262
4.47445,5.644,1.26,2255.99,0.6932,0.655155141,30,0,0,60,10,0,385.00,2.57436E-06,0.012878712
4.50803,5.65854,1.26,2301.37,0.69404,0.657982556,30,0,0,60,10,0,385.00,2.59377E-06,0.013061667
4.5303,5.67593,1.25,2339.79,0.69508,0.661156081,30,0,0,60,10,0,385.00,2.60826E-06,0.013195887
4.56197,5.70452,1.25,2400.2,0.69638,0.665138447,30,0,0,60,10,0,385.00,2.63195E-06,0.013377243
4.60029,5.73555,1.25,2475.68,0.69836,0.671596865,30,0,0,60,10,0,385.00,2.65196E-06,0.013282171
4.63585,5.76062,1.24,2526.23,0.70054,0.676425433,30,0,0,60,10,0,385.00,2.66649E-06,0.013330905
4.68615,5.787,1.23,2583.18,0.70204,0.681512833,30,0,0,60,10,0,385.00,2.68935E-06,0.013537828
4.69781,6.47084,1.38,583.478,0.47986,0.386276735,52.7027027,33.78378378,1.351351351,9.459459459,2.702702703,0,1273.00,3.51524E-05,0.166066525
7.03865,11.08232,1.57,3150.25,0.75642,1.071235868,52.94117647,17.64705882,0,23.52941176,5.882352941,0,361.00,8.54045E-06,0.042493534
5.69321,11.60551,2.04,3104.51,0.73458,0.971046276,52.94117647,17.64705882,0,23.52941176,5.882352941,0,481.00,1.31691E-05,0.06524611
8.05488,11.98728,1.49,3055.38,0.74854,1.03842739,52.94117647,17.64705882,0,23.52941176,5.882352941,0,361.00,9.28524E-06,0.046772336
4.17239,5.67031,1.36,1105.57,0.53976,0.454393158,36.36363636,31.16883117,2.597402597,25.97402597,3.896103896,0,385.00,2.27479E-05,0.112417676
4.91247,6.39792,1.30,2263.73,0.7146,0.722382954,40,0,40,0,20,0,433.00,3.23932E-06,0.015979879
4.94371,6.43501,1.30,2315.99,0.71672,0.736196823,40,0,40,0,20,0,433.00,3.10868E-06,0.015572991
4.48545,5.90632,1.32,2263.46,0.70938,0.715662082,40,0,40,0,20,0,433.00,2.97818E-06,0.014938819
4.90333,6.38762,1.30,2259,0.71266,0.723348927,40,0,40,0,20,0,433.00,3.17809E-06,0.015920276
4.90295,6.38911,1.30,2260.43,0.71272,0.723820511,40,0,40,0,20,0,433.00,3.17568E-06,0.015809813
3.92327,4.97412,1.27,347.952,0.55174,0.496177989,34.09090909,40.90909091,22.72727273,0,2.272727273,0,577.00,4.00503E-05,0.190658125
6.8178,8.41883,1.23,1394.83,0.61748,0.626321785,34.09090909,40.90909091,22.72727273,0,1.515151515,0.757575758,289.00,2.49511E-05,0.118358982
3.9347,5.17871,1.32,573.925,0.53432,0.408123983,44.44444444,29.62962963,7.407407407,14.81481481,3.703703704,0,769.00,0.000062663,0.294391414
3.98518,5.28754,1.33,589.399,0.54076,0.416375998,44.44444444,29.62962963,7.407407407,14.81481481,3.703703704,0,769.00,6.23321E-05,0.290018116
5.23607,7.58494,1.45,1707.34,0.67766,0.53790651,31.70731707,0,0,53.65853659,14.63414634,0,417.00,2.89826E-06,0.014371313
6.49901,13.61666,2.10,4179.74,0.78706,1.448393639,57.89473684,24.56140351,0,14.03508772,3.50877193,0,833.00,1.15352E-05,0.056952218
4.00781,5.75057,1.43,1051.62,0.54568,0.478784263,46.66666667,33.33333333,10,0,2.222222222,6.666666667,649.00,2.05292E-05,0.099792807
4.0393,6.02545,1.49,1439.78,0.5902,0.597983351,50.60240964,36.14457831,10.84337349,0,2.409638554,0,649.00,1.78871E-05,0.087943185
5.11595,5.62194,1.10,827.386,0.52302,0.464126933,42.22222222,33.33333333,6.666666667,13.33333333,2.222222222,0,553.00,0.000024256,0.118377585
5.82364,6.50043,1.12,753.486,0.52364,0.451079372,45.11278195,33.08270677,3.007518797,7.518796992,2.255639098,9.022556391,913.00,1.34722E-05,0.065220092
4.19884,9.52723,2.27,1785.03,0.69988,0.67171499,43.75,18.75,6.25,25,6.25,0,529.00,3.22235E-06,0.016048058
5.22557,10.50155,2.01,1216.57,0.69226,0.381850175,28.40236686,21.30177515,7.100591716,27.81065089,14.20118343,0,361.00,1.41913E-06,0.007057089
4.89652,6.38285,1.30,1110.69,0.54092,0.495452339,54.54545455,18.18181818,0,24.24242424,3.03030303,0,1081.00,1.41512E-05,0.07006726
3.96609,4.63469,1.17,1699.6,0.5972,0.653858829,28.94736842,57.89473684,10.52631579,0,2.631578947,0,1.00,4.71174E-05,0.229142542
4.92439,5.43827,1.10,227.818,0.4022,0.245018306,42.85714286,33.33333333,4.761904762,14.28571429,4.761904762,0,1585.00,8.87324E-06,0.042267655
4.16066,4.99758,1.20,637.66,0.62522,0.228865738,16.66666667,0,16.66666667,0,44.44444444,0,193.00,7.38253E-07,0.003720105
4.57333,5.16268,1.13,79.7905,0.37666,0.105068189,18.3908046,27.5862069,13.79310345,27.5862069,11.49425287,0,129.00,1.00321E-06,0.004930854
4.51034,5.19321,1.15,81.1627,0.38942,0.111247283,18.60465116,27.3255814,13.95348837,27.3255814,11.62790698,0,137.00,1.04204E-06,0.005157407
4.42412,5.10059,1.15,1170.01,0.57096,0.611769294,51.85185185,29.62962963,0,14.81481481,3.703703704,0,1081.00,3.88713E-05,0.191218905
10.27787,10.39364,1.01,1242.6,0.61214,0.617827098,34.48275862,44.82758621,6.896551724,10.34482759,3.448275862,0,253.00,6.85447E-06,0.034113459
4.0538,4.83597,1.19,1077.74,0.61976,0.594630898,50,32.35294118,8.823529412,5.882352941,2.941176471,0,415.00,2.25207E-05,0.112054233
7.10734,12.14192,1.71,3224.42,0.7162,1.026200936,55.55555556,30.55555556,0,11.11111111,2.777777778,0,929.00,2.25913E-05,0.111459453
4.20025,5.23856,1.25,2670.89,0.66428,0.710464452,57.14285714,0,19.04761905,0,4.761904762,19.04761905,865.00,1.27026E-05,0.063025437
4.16271,5.05147,1.21,351.205,0.47498,0.419994341,45.07042254,40.84507042,9.85915493,2.816901408,1.408450704,0,421.00,2.83214E-05,0.131267897
4.08701,5.083,1.24,350.372,0.48446,0.430546915,45.07042254,40.84507042,9.85915493,2.816901408,1.408450704,0,421.00,2.78593E-05,0.129798257
4.92572,9.88966,2.01,1359.28,0.67046,0.517501949,19.48051948,35.06493506,7.792207792,27.27272727,10.38961039,0,55.00,2.48132E-06,0.012415762
4.84005,9.89689,2.04,1348.19,0.67108,0.515398676,19.48051948,35.06493506,7.792207792,27.27272727,10.38961039,0,55.00,2.48587E-06,0.012316595
7.10265,7.3989,1.04,270.639,0.4558,0.244811584,47.10743802,14.87603306,0,19.83471074,3.305785124,14.87603306,1537.00,1.14678E-06,0.005803063
4.0897,4.90958,1.20,674.508,0.49298,0.386911956,43.24324324,34.23423423,5.405405405,12.61261261,4.504504505,0,784.00,3.79291E-05,0.181151021
4.65199,5.7578,1.24,2608.67,0.70192,0.6846998,30,0,0,60,10,0,433.00,2.63766E-06,0.01300157
4.25527,6.53651,1.54,675.22,0.48936,0.433038954,54.66666667,34.66666667,2.666666667,6.666666667,1.333333333,0,897.00,2.05081E-05,0.098822794
3.92148,5.83028,1.49,1135.7,0.58126,0.463258735,43.75,18.75,6.25,25,6.25,0,529.00,2.05139E-05,0.100694313
4.0944,5.86454,1.43,1053.59,0.57376,0.447282054,43.75,18.75,6.25,25,6.25,0,529.00,2.37804E-05,0.116469882
3.94678,4.76031,1.21,525.56,0.53304,0.383702851,43.75,18.75,6.25,25,6.25,0,793.00,3.35483E-05,0.159792218
6.75209,14.38752,2.13,2254.21,0.71556,0.900949222,54.90196078,20.58823529,3.921568627,15.68627451,4.901960784,0,365.00,9.67342E-06,0.047845819
12.6482,17.29009,1.37,1411.35,0.6958,0.719292079,50.48543689,19.41747573,3.883495146,17.47572816,8.737864078,0,1009.00,2.15284E-06,0.010663925
5.81939,7.61968,1.31,1804.99,0.63844,0.686572878,58.06451613,19.35483871,19.35483871,0,3.225806452,0,811.00,1.61431E-05,0.080224141
3.80128,6.35889,1.67,493.887,0.47744,0.350193639,47.36842105,36.84210526,7.894736842,5.263157895,2.631578947,0,705.00,1.75251E-05,0.085155307
6.81795,9.17407,1.35,1262.5,0.61506,0.590348031,52.42718447,31.06796117,1.941747573,11.65048544,2.912621359,0,457.00,9.25038E-06,0.046067493
3.87575,8.13442,2.10,676.002,0.5851,0.559369025,41.57303371,24.71910112,19.1011236,10.11235955,4.494382022,0,937.00,1.39619E-05,0.068304099
5.12695,7.31754,1.43,435.159,0.45344,0.254562807,26.96629213,33.70786517,6.741573034,26.96629213,5.617977528,0,325.00,1.16055E-05,0.056077
5.12362,7.3154,1.43,437.892,0.4535,0.254958622,26.96629213,33.70786517,6.741573034,26.96629213,5.617977528,0,325.00,1.15121E-05,0.055490001
5.07386,7.34058,1.45,442.898,0.4571,0.258028462,26.96629213,33.70786517,6.741573034,26.96629213,5.617977528,0,325.00,1.14607E-05,0.055128771
5.11399,7.32397,1.43,439.954,0.457,0.257958907,26.96629213,33.70786517,6.741573034,26.96629213,5.617977528,0,325.00,1.13197E-05,0.054643146
4.91036,7.23942,1.47,417.674,0.4502,0.250152803,26.96629213,33.70786517,6.741573034,26.96629213,5.617977528,0,325.00,1.31382E-05,0.06209219
4.30833,5.23992,1.22,831.037,0.55248,0.440226615,47.45762712,13.55932203,6.779661017,27.11864407,5.084745763,0,865.00,1.93799E-05,0.095009401
4.86254,5.27845,1.09,465.316,0.46846,0.337142857,46.51162791,37.20930233,9.302325581,0,4.651162791,2.325581395,769.00,1.34931E-05,0.065061176
7.1473,9.61717,1.35,1692.32,0.64272,0.730974997,52.51215559,31.11831442,0,12.96596434,3.40356564,0,913.00,1.22081E-05,0.060124435
7.03631,9.75224,1.39,1677.75,0.64234,0.727876394,52.51215559,31.11831442,0,12.96596434,3.40356564,0,913.00,1.22909E-05,0.060475616
4.84816,6.85522,1.41,1490.5,0.59368,0.610985555,51.37614679,29.35779817,0,14.67889908,2.752293578,0,641.00,1.78053E-05,0.087803495
4.55814,6.48228,1.42,1534.64,0.608,0.572343029,39.47368421,31.57894737,5.263157895,18.42105263,5.263157895,0,433.00,1.70466E-05,0.08330604
13.71841,15.61444,1.14,4708.86,0.79706,1.549955566,55.17241379,20.68965517,6.896551724,13.79310345,3.448275862,0,937.00,1.07534E-05,0.053088291
14.7503,16.19567,1.10,4485.91,0.79374,1.567398491,51.61290323,32.25806452,0,12.90322581,3.225806452,0,793.00,1.18945E-05,0.059614503
4.93416,5.27662,1.07,892.756,0.51682,0.443591856,47.22222222,38.88888889,0,11.11111111,2.777777778,0,961.00,2.84399E-05,0.137553828
7.69355,8.14869,1.06,1156.4,0.5748,0.58190565,47.36842105,36.84210526,12.28070175,0,1.754385965,1.754385965,397.00,1.54381E-05,0.076364174
7.41139,8.28379,1.12,1093.47,0.55918,0.560068829,47.78761062,36.28318584,12.38938053,0,1.769911504,1.769911504,805.00,1.22398E-05,0.060990587
3.80022,4.69642,1.24,321.318,0.46574,0.340879316,30.95238095,50,14.28571429,0,4.761904762,0,181.00,9.11223E-06,0.043806459
3.95758,6.27152,1.58,560.894,0.47512,0.344035568,42.22222222,27.77777778,10,15.55555556,4.444444444,0,613.00,9.88897E-06,0.048168841
9.84925,10.99192,1.12,1251.35,0.63402,0.533314267,44.44444444,11.11111111,0,33.33333333,11.11111111,0,946.00,5.25302E-06,0.026056139
9.80954,11.06598,1.13,1263.54,0.63874,0.538248926,44.44444444,11.11111111,0,33.33333333,11.11111111,0,946.00,0.000005402,0.02689669
9.80964,11.01144,1.12,1266.92,0.63884,0.538482935,44.44444444,11.11111111,0,33.33333333,11.11111111,0,946.00,5.24881E-06,0.026196706
9.87899,11.15761,1.13,1264.63,0.63918,0.5410956,44.44444444,11.11111111,0,33.33333333,11.11111111,0,757.00,5.26909E-06,0.026370514
9.86004,11.10045,1.13,1269.33,0.63944,0.541301955,44.44444444,11.11111111,0,33.33333333,11.11111111,0,757.00,5.2734E-06,0.02658362
9.92421,11.20025,1.13,1266.57,0.64018,0.543303545,44.44444444,11.11111111,0,33.33333333,11.11111111,0,757.00,5.2932E-06,0.026419784
9.89743,11.20845,1.13,1264.6,0.64212,0.544681862,44.44444444,11.11111111,0,33.33333333,11.11111111,0,757.00,5.2487E-06,0.026156815
9.84741,11.01742,1.12,1248.52,0.63514,0.534503652,44.44444444,11.11111111,0,33.33333333,11.11111111,0,946.00,5.24687E-06,0.026115025
9.78872,11.01399,1.13,1249,0.63358,0.53567473,44.44444444,11.11111111,0,33.33333333,11.11111111,0,946.00,4.87342E-06,0.024013172
10.70957,11.38797,1.06,1262.07,0.63958,0.54615943,44.44444444,11.11111111,0,33.33333333,11.11111111,0,757.00,5.2407E-06,0.026405537
10.81891,11.4975,1.06,1256.88,0.64264,0.550148957,44.44444444,11.11111111,0,33.33333333,11.11111111,0,757.00,5.08631E-06,0.02530083
9.85075,10.95857,1.11,1266.15,0.65152,0.541556876,44.44444444,11.11111111,0,33.33333333,11.11111111,0,946.00,5.39207E-06,0.026761181
9.74411,11.047,1.13,1270.88,0.65286,0.545062909,44.44444444,11.11111111,0,33.33333333,11.11111111,0,946.00,5.26489E-06,0.026309343
9.9584,11.06557,1.11,1274.08,0.6543,0.547921115,44.44444444,11.11111111,0,33.33333333,11.11111111,0,946.00,5.43316E-06,0.026727887
9.79504,10.96072,1.12,1268.46,0.65146,0.542743125,44.44444444,11.11111111,0,33.33333333,11.11111111,0,946.00,5.40543E-06,0.026780205
9.87166,11.0184,1.12,1250.38,0.63574,0.535148194,44.44444444,11.11111111,0,33.33333333,11.11111111,0,946.00,5.16551E-06,0.025889453
4.32453,5.60667,1.30,676.284,0.49452,0.398388786,50,28.30188679,3.773584906,15.09433962,2.830188679,0,913.00,7.67206E-06,0.038163602
3.97759,4.69443,1.18,466.346,0.51572,0.453165091,46.75324675,38.96103896,5.194805195,5.194805195,1.298701299,2.597402597,673.00,2.04868E-05,0.099819956
3.90334,6.17141,1.58,1161.32,0.55654,0.545895047,48,40,5.333333333,5.333333333,1.333333333,0,505.00,1.94329E-05,0.095743438
4.74964,5.60484,1.18,1055.26,0.55576,0.518224966,46.51162791,37.20930233,1.550387597,12.40310078,2.325581395,0,1153.00,3.29764E-05,0.158766273
5.24744,6.57194,1.25,1713.86,0.64894,0.620294787,43.33333333,23.33333333,0,26.66666667,6.666666667,0,457.00,7.05136E-06,0.034885805
6.86083,22.4236,3.27,4467.79,0.8394,1.947952492,53.16455696,25.3164557,2.53164557,15.18987342,3.797468354,0,193.00,6.78381E-06,0.034233121
3.86868,5.70928,1.48,220.836,0.43164,0.355543108,54.32098765,37.03703704,7.407407407,0,1.234567901,0,784.00,3.32349E-06,0.015884537
4.50215,7.40919,1.65,1009.31,0.55278,0.54692246,46.66666667,36.66666667,5,0,1.666666667,6.666666667,1089.00,3.14065E-05,0.145989131
4.11545,14.56646,3.54,937.173,0.6164,0.821607039,34.7826087,43.47826087,17.39130435,0,2.173913043,0,145.00,2.16929E-05,0.103424002
4.28733,15.32957,3.58,875.405,0.64476,0.782314328,34.7826087,43.47826087,17.39130435,0,2.173913043,0,145.00,1.62545E-05,0.077075875
5.00794,7.15013,1.43,371.208,0.42798,0.21974174,26.96629213,33.70786517,6.741573034,26.96629213,5.617977528,0,325.00,1.46466E-05,0.068645831
5.01285,7.16272,1.43,376.634,0.43186,0.223459467,26.96629213,33.70786517,6.741573034,26.96629213,5.617977528,0,325.00,1.46627E-05,0.068556709
6.28305,7.33926,1.17,1967.57,0.65154,0.714525415,36.66666667,35,8.333333333,16.66666667,3.333333333,0,737.00,1.20669E-05,0.059515904
4.37055,6.13135,1.40,1709.21,0.5906,0.611304264,55.49132948,27.74566474,4.624277457,9.248554913,2.89017341,0,577.00,3.43346E-05,0.166653813
4.81205,6.38663,1.33,2804.95,0.67644,0.79534111,50,18.75,0,25,6.25,0,625.00,1.28338E-05,0.063882919
9.76034,10.78109,1.10,1366.78,0.6174,0.646967719,54.54545455,27.27272727,0,14.77272727,3.409090909,0,577.00,9.57617E-06,0.047272065
4.05372,4.61683,1.14,1002.93,0.63622,0.474737902,46.15384615,15.38461538,0,30.76923077,7.692307692,0,541.00,1.05225E-05,0.052700523
5.89807,6.57892,1.12,2042.41,0.68,0.613801507,46.75324675,15.58441558,0,31.16883117,6.493506494,0,721.00,0.000009375,0.046811447
7.61249,12.51834,1.64,3171.7,0.73564,1.154838173,50.94339623,31.13207547,2.830188679,12.26415094,2.830188679,0,1201.00,1.12769E-05,0.055668919
6.10049,8.23736,1.35,1368.93,0.6093,0.575489965,45.2173913,27.82608696,15.65217391,6.956521739,4.347826087,0,2305.00,1.45498E-05,0.071462478
6.50203,8.0106,1.23,1282.81,0.5995,0.554035821,43.69747899,28.57142857,16.80672269,6.722689076,4.201680672,0,2241.00,1.59221E-05,0.078294858
6.6625,10.82391,1.62,2312.58,0.69788,0.863433965,46.45892351,29.46175637,15.29745042,4.532577904,4.249291785,0,897.00,1.17452E-05,0.057822261
3.87362,6.64483,1.72,383.575,0.45942,0.343304215,49.52380952,30.47619048,5.714285714,11.42857143,2.857142857,0,1945.00,2.52733E-05,0.113812285
5.66775,7.32298,1.29,1719.2,0.6508,0.551231122,36.36363636,13.63636364,0,36.36363636,9.090909091,0,833.00,9.49267E-06,0.04720244
4.15013,5.10165,1.23,765.425,0.54564,0.376368339,37.5,25,12.5,12.5,8.333333333,4.166666667,577.00,1.84313E-05,0.090629653
5.70388,7.44729,1.31,2267.88,0.66684,0.754528256,44.85981308,28.03738318,11.21495327,12.14953271,3.738317757,0,529.00,2.14317E-05,0.102566479
7.37101,8.67819,1.18,2128.38,0.64884,0.802873735,58.57988166,26.62721893,0,11.83431953,2.958579882,0,1225.00,9.5373E-06,0.046753801
7.08727,9.57077,1.35,1961.7,0.6464,0.80171953,58.57988166,26.62721893,0,11.83431953,2.958579882,0,1225.00,6.39628E-06,0.031543487
7.45311,13.21045,1.77,3139.02,0.757,1.147054857,59.15492958,16.90140845,0,18.30985915,5.633802817,0,865.00,4.64216E-06,0.02351091
3.86323,5.8077,1.50,699.131,0.58936,0.342167751,32,16,20,0,16,0,289.00,2.31001E-06,0.011420263
6.52688,17.88791,2.74,2911.37,0.76276,1.200193224,55.26315789,30.70175439,0,12.28070175,1.754385965,0,820.00,1.30185E-05,0.063949624
3.80654,5.28786,1.39,369.401,0.44404,0.301846263,47.16981132,28.30188679,5.660377358,15.09433962,3.773584906,0,841.00,8.81751E-06,0.0428736
3.81788,4.66467,1.22,260.445,0.43542,0.19324259,42.85714286,4.761904762,4.761904762,38.0952381,9.523809524,0,817.00,7.87959E-06,0.038796879
5.48765,6.91176,1.26,2366.01,0.7537,0.711265878,48,0,32,0,20,0,577.00,2.01598E-06,0.010047477
7.27616,8.09572,1.11,1046.22,0.58404,0.553886423,40.54054054,45.94594595,2.702702703,8.108108108,2.702702703,0,417.00,2.62465E-05,0.126411949
11.00764,15.75075,1.43,4856.9,0.82696,2.290741577,58.42696629,34.83146067,4.494382022,0,1.123595506,0,293.00,6.91667E-06,0.034513111
4.07419,6.75392,1.66,1636.71,0.58634,0.653114418,53.33333333,36.19047619,3.80952381,3.80952381,1.904761905,0,1185.00,1.43407E-05,0.071816645
4.64075,7.7679,1.67,1964.64,0.64124,0.658242401,56.75675676,24.32432432,0,16.21621622,2.702702703,0,892.00,1.11594E-05,0.056039914
5.27685,5.74302,1.09,1669.45,0.63964,0.525009439,34.7826087,17.39130435,0,34.7826087,8.695652174,0,433.00,1.19454E-05,0.059037229
8.2956,9.08968,1.10,3056.23,0.73364,1.017915219,46.15384615,23.07692308,0,25,5.769230769,0,649.00,7.45159E-06,0.036953434
4.2566,5.29478,1.24,542.398,0.51104,0.353438319,57.57575758,9.090909091,12.12121212,15.15151515,6.060606061,0,841.00,0.000034356,0.164976273
3.98335,5.17179,1.30,588.086,0.49382,0.415386686,45.28301887,45.28301887,7.547169811,0,1.886792453,0,577.00,5.76259E-05,0.258122713
6.74856,13.36908,1.98,2229.35,0.72538,0.835767311,46.15384615,15.38461538,0,30.76923077,7.692307692,0,241.00,1.56213E-05,0.073876675
5.56329,10.27364,1.85,1291.37,0.65278,0.51033922,44.58204334,29.41176471,14.86068111,0,3.715170279,7.430340557,387.00,4.67342E-06,0.023401473
4.99033,10.05627,2.02,1278.19,0.65212,0.511045805,44.44444444,29.62962963,14.81481481,0,3.703703704,7.407407407,385.00,5.4737E-06,0.027523833
5.24596,7.57658,1.44,1180.31,0.5517,0.53695521,53.22580645,32.25806452,1.612903226,10.48387097,2.419354839,0,737.00,2.06402E-05,0.100862359
6.64118,10.30601,1.55,2423.37,0.69722,0.86512953,43.90243902,22.76422764,4.87804878,22.76422764,5.691056911,0,641.00,7.5014E-06,0.037705275
5.16973,10.94579,2.12,1784.69,0.63454,0.734341403,60,28.88888889,0,8.888888889,2.222222222,0,985.00,2.67691E-05,0.121940419
5.40382,6.42465,1.19,1842.83,0.64804,0.670305539,39.13043478,30.43478261,17.39130435,8.695652174,4.347826087,0,529.00,1.21721E-05,0.060280846
6.85906,9.30565,1.36,2777.84,0.6838,0.968060241,53.60824742,20.6185567,4.12371134,16.49484536,5.154639175,0,505.00,9.46325E-06,0.047434756
4.27158,6.83841,1.60,1204.37,0.62548,0.538942072,37.68115942,20.28985507,17.39130435,17.39130435,7.246376812,0,685.00,9.90679E-06,0.049009681
5.23329,6.31369,1.21,1543.02,0.63798,0.602140592,38.80597015,22.3880597,14.92537313,17.91044776,5.970149254,0,593.00,1.45172E-05,0.072450607
4.80173,5.28453,1.10,857.565,0.55174,0.384485126,42.85714286,19.04761905,2.380952381,30.95238095,4.761904762,0,505.00,1.53735E-05,0.074751939
5.56339,6.45056,1.16,536.82,0.57344,0.496846191,50.4950495,35.64356436,0,11.88118812,1.98019802,0,1189.00,2.16841E-05,0.106883797
